file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00075_07143.250-07146.150,རང་གི་དགྲ་ལ་དམིགས་ནས་སྡུག་བསྔལ་དང་བྲལ་ན་བསམ་པའི་བློ་འདི་ཆགས་པ་དང་འབྲེལ་མི་འདུག་ག ,rang gi dgra la dmigs nas sdug bsngal dang bral na bsam pa'i blo 'di chags pa dang 'brel mi 'dug ga_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07143.250-07146.150.wav,STT_TT,3,81,2.899999999999636,wav16k/STT_TT00075_07143.250-07146.150.wav,རང་གི་དགྲ་ལ་དམིགས་ནས་སྡུག་བསྔལ་དང་བྲལ་ན་བསམ་པའི་བློ་དེ་ཆགས་པ་དང་འབྲེལ་མི་འདུག
STT_TT00075_07147.500-07149.650,དངོས་གནས་རང་གཞན་གཅེས་པར་འཛིན་པའི་བློ་ཞིག་སླེབ་ཡོང་གི་འདུག་ག ,dngos gnas rang gzhan gces par 'dzin pa'i blo zhig sleb yong gi 'dug ga_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07147.500-07149.650.wav,STT_TT,3,60,2.149999999999636,wav16k/STT_TT00075_07147.500-07149.650.wav,དངོས་གནས་རང་གཞན་གཅེས་པར་འཛིན་པའི་བློ་ཞིག་སླེབས་ཡོང་གི་འདུག་ག
STT_TT00075_07150.350-07153.050,ཟེར་དེ་འདྲ་ཡིན་དུས་ཙ་ནས། ཡུལ་སེམས་ཅན་ལ་དམིགས་ནས།  ,zer de 'dra yin dus tsa nas/_yul sems can la dmigs nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07150.350-07153.050.wav,STT_TT,3,50,2.699999999999818,wav16k/STT_TT00075_07150.350-07153.050.wav,་དེ་འདྲ་ཡིན་དུས་ཙ་ནས། ཡུལ་སེམས་ཅན་ལ་དམིགས་ནས།
STT_TT00075_07153.350-07161.800,ཨེ་ནས། བློ་བཟང་པོ་སྐྱེ་ཡ། ཡུལ་སེམས་ཅན་ལ་དམིགས་ནས་ཚོགས་རྒྱ་ཆེན་པོ་བསག་ཡ། ཡུལ་སེམས་ཅན་ལ་དམིགས་ནས་མཐར་ཐུག་སངས་རྒྱས་ཀྱི་གོ་འཕང་ཐོབ་ཐུབ་ཡ་ཞིག་ཡོང་གི་ཡོད་པ་ཡིན་དུས་ཙ་ནས།  ,e nas/_blo bzang po skye ya/_yul sems can la dmigs nas tshogs rgya chen po bsag ya/_yul sems can la dmigs nas mthar thug sangs rgyas kyi go 'phang thob thub ya zhig yong gi yod pa yin dus tsa nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07153.350-07161.800.wav,STT_TT,3,165,8.449999999999818,wav16k/STT_TT00075_07153.350-07161.800.wav,ཨེ་ནས། བློ་བཟང་པོ་སྐྱེ་ཡ། ཡུལ་སེམས་ཅན་ལ་དམིགས་ནས་ཚོགས་རྒྱ་ཆེན་པོ་བསགས་ཡ། ཡུལ་སེམས་ཅན་ལ་དམིགས་ནས་ མཐར་ཐུག་སངས་རྒྱས་ཀྱི་གོ་འཕང་ཐོབ་ཐུབ་ཡ་ཞིག་ཡོང་གི་ཡོད་པ་ཡིན་དུས་ཙ་ནས།
STT_TT00075_07161.950-07166.550,དེ་ལྟ་བུའི་བློ་སྦྱངས་ནས། ནམ་མཁའི་མཐར་ཐུག་པའི་སེམས་ཅན་ལ་གཅེས་པར་འཛིན་པའི་བློ་སྐྱེ་དགོས་ཀི་འདུག ,de lta bu'i blo sbyangs nas/_nam mkha'i mthar thug pa'i sems can la gces par 'dzin pa'i blo skye dgos ki 'dug_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07161.950-07166.550.wav,STT_TT,3,94,4.600000000000364,wav16k/STT_TT00075_07161.950-07166.550.wav,དེ་ལྟ་བུའི་བློ་སྦྱངས་ནས། ནམ་མཁའི་མཐར་ཐུག་པའི་སེམས་ཅན་ལ་གཅེས་པར་འཛིན་པའི་བློ་སྐྱེ་དགོས་ཀི
STT_TT00075_07166.900-07168.900,བློ་སྒྲུབ་ཡ་ཡོད་རེད། བློ་དེ་སྒྲུབ་དགོས་ཀི་ཡོད་རེད།  ,blo sgrub ya yod red/_blo de sgrub dgos ki yod red/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07166.900-07168.900.wav,STT_TT,3,52,2.0,wav16k/STT_TT00075_07166.900-07168.900.wav,བློ་སྒྲུབ་ཡ་ཡོད་རེད། བློ་དེ་སྒྲུབ་དགོས་ཀི་ཡོད་རེད།
STT_TT00075_07170.550-07171.550,སེམས་ཅན་མཐའ་དག་ལ།  ,sems can mtha' dag la/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07170.550-07171.550.wav,STT_TT,3,19,1.0,wav16k/STT_TT00075_07170.550-07171.550.wav,སེམས་ཅན་མཐའ་དག་ལ།
STT_TT00075_07171.800-07176.450,ཡིད་འོང་། ཡིད་དུ་འོང་བ་གཅེས་ཤིང་ཕངས་པའི་རྣམ་པ་ཅན་དུ་སྒྲུབ་དགོས་ཀི་ཡོད་བ་རེད། འོ་ད་དེ་དང་པོ་དེ་གསུངས།  ,yid 'ong /_yid du 'ong ba gces shing phangs pa'i rnam pa can du sgrub dgos ki yod ba red/_'o da de dang po de gsungs/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07171.800-07176.450.wav,STT_TT,3,102,4.649999999999636,wav16k/STT_TT00075_07171.800-07176.450.wav,ཡིད་འོང་ཡིད་དུ་འོང་བ་གཅེས་ཤིང་འཕངས་པའི་རྣམ་པ་ཅན་དུ་སྒྲུབ་དགོས་ཀི་ཡོད་རེད། འོ་ད་འདི་དང་པོ་དེ་གསུངས།
STT_TT00075_07178.250-07179.050,འདི་རིམ་པ་གཅིག་བྱས།  ,'di rim pa gcig byas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07178.250-07179.050.wav,STT_TT,3,21,0.8000000000001819,wav16k/STT_TT00075_07178.250-07179.050.wav,འདི་རིམ་པ་གཅིག་བྱས།
STT_TT00075_07181.000-07181.750,དེ་ནས།  ,de nas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07181.000-07181.750.wav,STT_TT,3,8,0.75,wav16k/STT_TT00075_07181.000-07181.750.wav,དེ་ནས།
STT_TT00075_07182.750-07183.650,ད་ཡང་འདིར་བཞག་བཞག་ག ,da yang 'dir bzhag bzhag ga_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00075_07182.750-07183.650.wav,STT_TT,3,20,0.8999999999996362,wav16k/STT_TT00075_07182.750-07183.650.wav,ད་སྔོན་ལ་འདེ་བཞག་བཞག་ག
STT_TT00076_00000.200-00001.300,ད་དེ་ལྟར།  ,da de ltar/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00000.200-00001.300.wav,STT_TT,3,11,1.1,wav16k/STT_TT00076_00000.200-00001.300.wav,ད་དེ་ལྟར་
STT_TT00076_00006.500-00008.000,སྙིང་རྗེ་ཟེར་ཡ་འདི།  ,snying rje zer ya 'di/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00006.500-00008.000.wav,STT_TT,3,21,1.5,wav16k/STT_TT00076_00006.500-00008.000.wav,སྙིང་རྗེ་ཟེར་ཡ་དི།
STT_TT00076_00011.250-00013.050,སྡུག་བསྔལ་གང་གིས་མནར་བའི།  ,sdug bsngal gang gis mnar ba'i/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00011.250-00013.050.wav,STT_TT,3,27,1.8000000000000007,wav16k/STT_TT00076_00011.250-00013.050.wav,སྡུག་བསྔལ་གང་གིས་མནར་བའི།
STT_TT00076_00013.400-00014.550,ཨེ་ནས་སྡུག་བསྔལ།  ,e nas sdug bsngal/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00013.400-00014.550.wav,STT_TT,3,18,1.1500000000000004,wav16k/STT_TT00076_00013.400-00014.550.wav,ཨེ་ནས་སྡུག་བསྔལ།
STT_TT00076_00015.550-00016.600,ངོ་ཆ་འཕྲོད་ཡ་ཅིག ,ngo cha 'phrod ya cig_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00015.550-00016.600.wav,STT_TT,3,17,1.0500000000000007,wav16k/STT_TT00076_00015.550-00016.600.wav,ངོ་ཆ་འཕྲོད་ཡ་ཅིག
STT_TT00076_00017.200-00018.500,ད་གིན་ཟེར་བསྡད་ཡ་གི་ ,da gin zer bsdad ya gi _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00017.200-00018.500.wav,STT_TT,3,21,1.3000000000000007,wav16k/STT_TT00076_00017.200-00018.500.wav,ད་གིན་ཟེར་བསྡད་ཡ་གི་
STT_TT00076_00019.700-00022.500,སྡུག་བསྔལ་གྱི་སྡུག་བསྔལ། འགྱུར་བའི་སྡུག་བསྔལ། འདུ་བྱེད་ཀྱི་སྡུག་བསྔལ་ཟེ།  ,sdug bsngal gyi sdug bsngal/_'gyur ba'i sdug bsngal/_'du byed kyi sdug bsngal ze/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00019.700-00022.500.wav,STT_TT,3,74,2.8000000000000007,wav16k/STT_TT00076_00019.700-00022.500.wav,སྡུག་བསྔལ་གྱི་སྡུག་བསྔལ། འགྱུར་བའི་སྡུག་བསྔལ། འདུ་བྱེད་ཀི་སྡུག་བསྔལ་ཟེ།
STT_TT00076_00023.000-00025.500,གཙོ་བོ། གཙོ་བོ་དེ། འདུ་བྱེད་ཀི་སྡུག་བསྔལ་བསམ་ཡ་འདི་བྱས།  ,gtso bo/_gtso bo de/_'du byed ki sdug bsngal bsam ya 'di byas/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00023.000-00025.500.wav,STT_TT,3,57,2.5,wav16k/STT_TT00076_00023.000-00025.500.wav,གཙོ་བོ་གཙོ་བོ་དི། འདུ་བྱེད་ཀི་སྡུག་བསྔལ་བསམ་ཡ་འདི་བྱས།
STT_TT00076_00027.500-00030.250,ད་དེ་ནས་གང་སྡུག་བསྔལ་གྱིས་མནར་བའི།  ,da de nas gang sdug bsngal gyis mnar ba'i/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00076_00027.500-00030.250.wav,STT_TT,3,36,2.75,wav16k/STT_TT00076_00027.500-00030.250.wav,ད་དེ་ནས། གང་སྡུག་བསྔལ་གྱིས་མནར་བའི།
